id,iq,d1,d2,d3,d4,d5,d6,d7,d8,N,hysteresis,joule
0.5956226682737858,0.2197916676501448,1.2097390125209933,0.0027644962245309,0.8507871820289487,-1.3254876816585468,-0.6591654188607688,-0.9707025129617884,-0.5277046373324369,1.3002800599040354,-0.501782435755725,-0.45047362,-0.677634963
0.0401449296176209,-0.4513350199829232,0.4599444790256418,0.6882700652630626,-0.1745298413072105,1.104655097223051,-0.2338433594137187,-0.1141784182300802,-0.4473972781687035,1.267220949551646,-0.052314636625644,-0.39340576,-0.496937632
-0.355371917585942,1.0965047146360811,-1.1679001408609064,0.5315668033302362,-1.161312095813408,-0.5707781723785906,0.5632919505189256,-0.0599166519565938,0.1450741151129485,0.8265778804688962,-0.7493832704440473,-0.268259635,-0.668099394
-0.5798793605342037,-0.1667733049250817,-0.1042163778300299,-0.1419634995109741,-1.1854754659659943,0.7689612979847463,1.5889277445782033,-0.2667914989139228,1.8043282349595653,-1.2253182824844973,0.0646550456941851,-0.243037437,-0.330972564
0.4161987496404212,-1.3644931319621112,-0.943133673860463,0.6388161637593299,-0.5503600732201123,1.4907227530025604,1.3223483651765957,2.181920664722974,2.460241366522398,-0.1810884829743297,1.5432643774146433,-0.147445142,0.651491942
-1.0145333408185608,-1.5203906445884725,-0.3120733291452665,0.26651741097851,0.4033010281169059,0.6134997232444336,-0.9297136344397944,0.4630131479460727,2.1422978992715778,0.08301335405114,0.5945818308156352,-0.293483844,0.584023061
1.405633836515136,-0.1060475247317199,0.8129344559212082,0.829341595351777,0.3931416614898014,-0.5621205520212469,1.2038070376001655,-0.9924530765255352,-0.5042020239180649,0.8997484337379853,-0.0735591652543787,0.02975073,-0.320693288
-1.892231374871691,-0.4901620266755258,-1.246792475952516,-0.0586108382211183,-0.8157747533569254,1.1323961686416335,-1.116348964744151,0.086078866338414,2.586175095288506,0.6528375402009243,-0.9347737899658608,-0.584480128,-0.70274202
0.559820942202611,-0.992480671605511,0.3210739749757131,1.3599827657530887,-0.3924686651566884,1.487812499005103,-1.5091651457572717,-1.1612558651127027,-1.1227589583904694,0.0804864854396532,0.426904598086672,-0.481771841,-0.23643947
-0.2184258300518032,1.1426840043441016,1.2713953492004464,1.731848560047928,-0.0312640537645137,1.207791600155804,0.6443158332664046,-0.4482466372587561,0.0277051005591127,-0.8759474988612379,0.3609675830359226,0.47908366,0.141201542
0.1131004194705209,1.202451560629303,0.5377326358590317,1.478114533080635,1.9071405612105743,0.0394733331728519,0.7609138253234544,-0.9938647367294606,-0.5361493892637091,1.3811782363582354,0.4189919211868583,0.88434516,0.363714581
0.970924726157975,1.915856652950089,1.4896211567426614,1.5193529141010589,1.0273224290499,-1.2873266646332953,-0.5920344312969317,-1.2235427095868958,-1.489378864186336,1.0732307145922269,-1.4190891195777566,-1.013855159,-1.040783521
0.363247336870851,1.505893961350308,-1.639240783847966,-1.5776841649947686,-1.1626444084272498,-0.061269979281877,-0.3915258675067369,0.9247701026016456,-0.3467736177059243,-1.3185610841381372,-0.2375420413047364,0.534473559,-0.061505437
1.3383525942754706,-0.6283048518004319,-1.0344405384677875,-0.2995840216433014,-0.3156124079256633,-1.181965113151551,-0.2006107899520811,-0.799894019939352,-0.5982647116319518,0.873869757485155,1.4502521076319297,1.111194919,1.271336089
-1.1719750109008678,0.2217733525280284,1.464661819792889,0.6464620914352086,1.4900023429068827,-0.6336064520071026,1.6728925883089338,-0.5903043028072014,-0.3565644819385063,-0.8704097125782595,1.6049259251508847,0.832284735,1.069797791
0.4066173378415098,0.8742328700919333,0.4040687574471501,-0.0618345813493214,0.0428471951283547,1.5176387841905938,1.3383426740713344,0.6235987370141455,2.3631091455563524,-1.3672005389572557,-0.5001556624713197,-0.197762985,-0.563083874
-1.5039354263067517,-1.2249628861470998,-0.1334308510454559,-0.538767141568558,-0.9040738732688728,0.2511453615719208,1.695160555800301,-1.074451338464145,-0.7544787508532105,-0.1512292273143186,1.5344145168984056,0.220720643,1.54017373
0.2374762611114756,-0.8031055609488755,-1.0752867395505366,-0.583584275670243,-0.1928207078528865,-0.3896242819239626,0.0076904781506408,1.6456478361181617,0.7806424658063559,0.1866128390638262,-0.7280991543751328,-0.773890203,-0.818275212
